Id,Timestep,Fitness,EvaluationTime
40,20539,0,125
8,20540,0,353
46,20551,0,75
12,20566,0.353357,283
20,20571,0,72
14,20587,0,1950
21,20612,0,253
31,20663,0,2116
46,20678,0,75
37,20681,0.276243,724
8,20691,0,99
20,20695,0,72
35,20703,0,2685
41,20709,0,2710
21,20732,0,68
26,20749,0,361
18,20770,0,1399
29,20801,0,286
35,20808,0,53
27,20819,0,932
48,20820,0,408
7,20833,0.729927,274
17,20836,0.377358,795
8,20842,0,99
25,20859,0.0333667,2997
14,20875,0,236
42,20880,0,659
41,20883,0,122
21,20885,0,101
46,20886,0.641026,156
3,20896,0.140351,2850
47,20939,0,354
31,20968,0,253
22,20975,0,638
29,20978,0,125
15,20979,0,823
20,21000,0,253
41,21010,0,75
39,21041,0,952
47,21056,0,65
36,21079,0,1020
46,21094,0,156
35,21113,0,253
27,21124,0,253
43,21133,0,1971
37,21141,0.490196,408
29,21153,0,123
7,21159,0,274
26,21161,0,360
32,21172,0.939986,1383
31,21193,0,173
21,21200,0,263
42,21215,0,283
20,21217,0,165
6,21225,0,1257
23,21227,0,971
38,21236,0,1033
17,21242,0,354
43,21250,0,65
16,21250,0,857
7,21276,3.07692,65
26,21288,0,75
11,21289,0,1479
46,21302,0,156
28,21354,0,878
19,21378,0,1650
38,21386,3.06122,98
9,21387,0,904
7,21393,0,65
35,21405,0,240
11,21423,0,82
20,21434,0,165
36,21482,0,351
49,21491,0,984
19,21503,0,73
47,21513,0,405
9,21521,0,82
25,21527,0,616
11,21534,0,59
38,21536,0,98
32,21581,0,357
4,21592,0,1758
37,21601,0,408
18,21622,0,800
20,21651,0,165
24,21658,0,1941
8,21661,0,767
47,21674,0,109
35,21697,0,240
4,21725,0,81
5,21769,0,1234
36,21788,0,254
47,21791,0,65
48,21796,0,924
4,21845,0,68
11,21860,0,274
49,21864,0,321
20,21868,0,165
42,21926,0,659
29,21996,0,791
12,22001,0.0723066,1383
20,22042,0,122
22,22047,0,1020
24,22061,0,351
8,22066,0,353
15,22091,0,1060
38,22098,0,510
26,22162,0,822
39,22165,0,1072
45,22167,0,2180
47,22197,0,354
6,22201,0,924
27,22238,0,1062
21,22246,0,994
40,22252,0,1661
16,22281,0,979
13,22306,0,2101
44,22356,0,1977
7,22369,0,924
21,22372,0,74
16,22385,0,52
30,22396,0,2420
32,22428,0,795
13,22430,0,72
8,22471,0,353
19,22486,0,931
9,22503,0,930
29,22558,0,510
40,22558,0,254
47,22603,0,354
48,22619,0,771
34,22623,0.103377,2902
42,22637,0,659
38,22660,0,510
40,22705,0,95
11,22707,0,795
29,22733,0,123
35,22748,0.1001,999
27,22794,0,504
33,22799,0,2348
41,22807,0,1745
9,22809,0,254
38,22810,0,98
36,22824,0,984
14,22830,0,1903
11,22841,0,82
0,22871,0.200067,2999
4,22873,0,976
29,22908,0,123
19,22943,0,405
11,22952,1.69492,59
33,22956,0,105
42,22963,0,274
4,22997,0,72
39,23011,0,794
35,23040,0,240
7,23059,0,638
1,23062,0,2800
18,23073,0,1399
24,23098,0,985
14,23118,0,236
36,23130,0,254
2,23226,0,2929
10,23232,0.138217,2894
11,23258,0.393701,254
35,23265,0,173
43,23273,0,1971
32,23275,0.880503,795
46,23280,0,1926
5,23292,0,1471
19,23308,0,313
12,23310,0.159109,1257
13,23353,0,871
22,23360,0,1261
11,23378,0,68
39,23384,0,321
44,23393,0,985
30,23432,0,984
36,23436,0,254
8,23444,0,921
1,23452,0.295858,338
39,23488,0,52
24,23501,0.2849,351
11,23512,0,82
6,23544,0,1291
35,23557,0,240
44,23562,0,117
26,23581,0,1367
37,23631,0,1978
39,23638,0,98
11,23646,0,82
4,23687,0,638
27,23703,0,857
39,23742,0,52
36,23742,0.393701,254
21,23766,0.223547,1342
11,23780,0,82
3,23798,0.175439,2850
1,23842,0.295858,338
22,23845,0,433
8,23849,0,353
6,23882,0,286
11,23885,0,53
16,23888,0,1451
17,23901,0,2607
24,23904,0,351
20,23947,0,1853
46,23970,0,638
7,23982,0,871
16,24014,2.7027,74
39,24048,0.787402,254
20,24058,0,59
15,24067,0,1924
33,24068,0,1060
21,24071,0,253
10,24089,0.248447,805
4,24099,0,360
7,24099,0,65
45,24108,0,1889
8,24115,0,214
32,24122,0,795
5,24139,0,795
49,24145,0,2229
13,24161,0,756
39,24181,0,81
31,24199,0,2954
46,24203,0,181
28,24228,0,2822
4,24232,0,81
23,24247,0,2968
5,24265,0,74
20,24275,0,165
24,24307,0,351
39,24314,0,81
12,24327,0,965
31,24339,0,88
46,24353,0,98
7,24425,0,274
28,24460,0,180
0,24463,0,1540
30,24468,0,984
46,24480,0,75
8,24515,0,348
42,24517,0,1502
49,24518,0,321
45,24520,0,360
18,24524,0,1399
24,24543,0,184
16,24576,0,510
25,24576,0.633967,2997
26,24598,0,965
46,24607,0,75
4,24644,1.38889,360
34,24652,0,1977
18,24675,0,99
1,24689,0.125786,795
16,24702,0,74
20,24754,0,427
36,24770,0.307377,976
11,24789,0.117371,852
9,24790,0,1929
34,24799,0,95
46,24815,0,156
1,24816,0,75
45,24825,0,253
49,24856,0,286
14,24872,0,1702
24,24883,0.347222,288
29,24901,0,1941
33,24911,0,791
8,24920,0,353
13,24969,0,756
21,24980,0,857
38,25011,0,2149
2,25023,0,1745
46,25023,0,156
10,25024,0,883
14,25033,0,109
4,25056,1.38889,360
36,25076,0,254
29,25076,0,123
16,25092,0,338
15,25103,0,984
21,25141,0,109
28,25150,0,638
18,25160,0,433
46,25173,0,98
31,25186,1.38365,795
6,25191,0,1257
16,25218,0,74
41,25241,0,2382
33,25251,0,288
29,25251,0,123
7,25272,0,795
26,25288,0,638
35,25288,0,1679
48,25293,0,2622
43,25296,0,1971
15,25297,0,142
8,25310,0,338
12,25363,0,984
7,25389,0,65
47,25413,0,2758
21,25446,0,253
15,25454,0,105
19,25460,0,2100
8,25461,0,99
18,25465,0,253
4,25468,0,360
46,25488,0,263
35,25524,0,184
22,25529,0,1632
32,25557,0,1383
19,25580,0,68
33,25591,0,288
11,25597,0,756
49,25703,0,795
19,25707,0,75
37,25748,0,2065
12,25749,0,334
40,25756,0,2999
33,25765,0,122
5,25788,0,1471
20,25791,0,985
47,25819,0,354
19,25832,0,73
45,25848,0,971
18,25877,0,360
46,25893,0,353
6,25902,0,659
47,25936,0,65
17,25940,0,1987
25,25941,0,1313
20,25965,0,122
26,25978,0.15674,638
46,26010,0,65
16,26013,0,743
33,26105,0,288
48,26116,0.907912,771
4,26184,0.150602,664
45,26186,0,286
18,26215,0,286
12,26226,0,425
29,26227,0,924
19,26232,0,348
16,26238,0,173
48,26283,1.73913,115
47,26342,0,354
23,26351,0,2052
46,26359,0,297
16,26364,0,74
42,26366,0,1797
18,26440,0,173
23,26459,0,56
44,26484,0.0348432,2870
42,26491,0,73
38,26534,0,1471
16,26581,0,165
27,26584,0,2829
31,26621,0.578453,1383
5,26635,0.125786,795
32,26689,0,1080
3,26700,0,2850
16,26707,0,74
47,26748,0,354
46,26765,0.282486,354
44,26776,0,240
17,26787,0,795
21,26840,0.447094,1342
14,26848,0,1763
4,26900,0,664
16,26932,0,173
30,26940,0,2420
33,26948,0,791
9,26991,0,2149
47,27075,0,275
17,27093,0.393701,254
48,27106,0.129702,771
36,27122,0,1994
11,27151,0,1502
9,27161,0,118
47,27192,0,65
29,27203,0,924
6,27211,0,1257
22,27213,0.857843,1632
4,27216,0.378788,264
25,27227,0,1234
7,27238,0,1797
39,27268,0.034459,2902
45,27269,0,1031
47,27309,0,65
43,27319,0,1971
34,27343,0,2492
45,27392,0,71
11,27457,0,254
40,27469,0,1661
8,27498,0.0503778,1985
9,27501,0,288
42,27503,0,960
0,27514,0,2999
25,27533,0,254
5,27544,1.16686,857
15,27558,0,2052
1,27560,0,2692
26,27570,0,1540
12,27620,0,1342
21,27648,0.26455,756
8,27673,0,123
26,27675,0,53
45,27698,0,254
9,27713,0,160
49,27726,0,1971
43,27733,0,362
25,27736,0,151
11,27763,0,254
21,27768,1.47059,68
23,27772,0,1261
40,27775,0,254
16,27779,0,795
48,27817,0,659
8,27823,0,98
28,27848,0,2646
20,27854,0,1837
37,27865,0.193705,2065
18,27891,0,1399
21,27895,0,75
14,27903,0,1003
16,27905,0,74
15,27931,0,321
24,27934,0,2999
10,27970,0,2894
8,27974,0,99
48,27984,0,115
41,28003,0.0369004,2710
2,28004,0,2929
13,28020,0,2999
9,28028,0,263
36,28045,0,871
11,28069,0,254
8,28085,0,59
21,28112,0,165
42,28214,0,659
6,28228,0,965
8,28236,0,99
47,28241,0,880
16,28243,0,286
39,28291,0,971
13,28338,0,266
47,28358,0,65
26,28365,0.31348,638
35,28371,0,2795
11,28375,0,254
8,28393,0,105
45,28409,0,659
6,28422,0,142
27,28433,0,1797
40,28434,0,607
5,28446,0,850
11,28522,0,95
26,28522,0,105
17,28546,0,1401
1,28588,0,976
7,28624,0,1334
46,28636,0,1819
35,28677,0,254
3,28693,0.0515198,1941
48,28695,0.60698,659
43,28756,0,971
32,28769,0,2028
23,28795,0,971
46,28844,0,156
48,28862,0,115
16,28882,0,587
22,28897,0,1632
23,28903,0,56
26,28934,0,360
17,28952,0,354
24,28971,0,985
21,28973,0,809
16,29008,1.35135,74
15,29043,0,1060
19,29051,0.0722804,2767
12,29055,0,1383
36,29073,0,976
0,29106,0.12987,1540
6,29133,0,659
22,29133,0,184
49,29161,0,1383
29,29196,0,1941
46,29250,0,354
27,29274,0,789
47,29290,0,880
5,29293,0,795
42,29326,0.0943396,1060
26,29346,0,360
46,29377,0,75
45,29385,0,924
37,29390,0,1473
30,29412,0,2420
11,29426,0,852
31,29444,0,2771
19,29457,0,354
38,29489,0,2903
0,29518,0,360
46,29538,0,109
22,29545,0,360
7,29547,0,871
48,29573,0,659
23,29614,0,659
32,29616,0,795
26,29652,0,254
47,29696,0,354
28,29697,0,1797
44,29698,0,2870
33,29710,0,2710
14,29718,0,1763
20,29725,0,1819
35,29728,0,999
17,29799,0.503145,795
46,29844,0,254
37,29850,0,408
16,29855,0.628931,795
19,29857,0,348
9,29925,0,1845
47,30002,0,254
49,30008,0.503145,795
24,30008,0,985
2,30027,0,1971
28,30037,0,288
45,30075,0,638
15,30079,0,984
9,30095,0,118
18,30115,0,2172
30,30123,0,659
20,30131,0,354
1,30142,0,1502
4,30168,0.241379,2900
38,30200,0,659
17,30205,0,354
27,30258,0,932
6,30287,0,1102
34,30297,0.103377,2902
20,30305,0,122
24,30314,0,254
26,30342,0,638
38,30347,0,95
22,30353,0,756
45,30380,0,253
49,30381,0.311526,321
18,30420,0.790514,253
33,30421,0,659
8,30430,0,1985
42,30438,0.0943396,1060
11,30462,0,984
32,30463,0,795
34,30467,0,118
20,30479,0,122
14,30575,0,805
32,30583,0,68
0,30586,0.19685,1016
26,30641,0,247
38,30652,0,253
22,30659,0.393701,254
21,30686,0.0602047,1661
3,30686,0.206079,1941
20,30696,0,165
18,30725,0,253
28,30727,0,638
14,30732,0,105
26,30749,0,56
44,30755,0,1005
43,30779,0,1971
25,30785,0,2997
38,30802,0,98
21,30806,1.47059,68
5,30816,0,1471
16,30831,0,924
49,30838,0,405
11,30875,0,361
31,30889,0,1393
41,30895,0,2840
26,30910,0,109
20,30913,0,165
10,30916,0,2894
16,30957,0,74
28,30959,0,180
37,30962,0,1060
22,30965,0,254
12,30991,0,1884
14,31020,0,236
17,31028,0,771
26,31037,0,75
20,31087,0,122
18,31137,0,360
12,31148,0,105
24,31171,0,805
29,31189,0,1941
43,31192,0.277008,361
31,31194,0,253
49,31211,0,321
39,31213,0,2870
20,31257,0,118
22,31271,0,254
8,31273,0,791
13,31292,0,2902
28,31297,0,286
31,31299,0,53
12,31305,1.90476,105
39,31340,0,75
38,31364,0.196078,510
40,31379,0,2893
20,31431,0,122
17,31440,0,360
13,31442,0,98
24,31477,0,254
38,31514,0,98
6,31596,0,1257
28,31635,0,286
39,31646,2.3622,254
5,31659,0,791
8,31687,0,362
1,31696,0,1502
3,31709,0,971
23,31718,0.0487329,2052
11,31722,0.377358,795
26,31727,0,638
39,31773,0,75
16,31804,0,795
38,31820,0,254
23,31826,0,56
17,31846,0,354
36,31871,0,2746
22,31961,0,638
0,32003,0,1365
2,32005,0,1926
32,32018,0,1383
46,32029,0,2133
36,32038,0,115
40,32047,0.324675,616
39,32079,0.393701,254
43,32101,0,857
8,32101,0,362
1,32102,0,354
27,32107,0,1797
18,32173,0,984
2,32179,0,122
21,32200,0,1342
41,32208,0,1261
46,32237,0,156
22,32267,0,254
13,32289,0,795
9,32296,0,2149
0,32310,0,255
21,32320,0,68
28,32325,0,638
41,32335,1.33333,75
36,32344,0,254
7,32356,0.108814,2757
21,32437,1.53846,65
42,32461,0,1971
9,32466,0,118
22,32492,0,173
43,32514,0,361
38,32531,0,659
48,32545,0,2920
21,32554,0,65
5,32568,0,857
46,32577,0,288
42,32588,0,75
30,32595,0.165289,2420
13,32605,0,264
21,32671,1.53846,65
19,32676,0,2767
15,32677,0,2546
23,32683,0,805
17,32693,0.880503,795
35,32715,0,2935
31,32734,0,1383
9,32739,0.452489,221
12,32740,1.0846,1383
22,32798,0.787402,254
19,32801,0,73
38,32836,0,253
31,32854,0,68
9,32866,4,75
44,32883,0,2076
24,32954,0.140351,1425
42,32972,0,332
46,32983,0,354
35,33007,0,240
47,33020,0.0337154,2966
24,33071,0,65
21,33076,0,353
4,33120,0.0344828,2900
47,33137,0,65
9,33139,0,221
38,33142,0.393701,254
28,33145,0.911458,768
16,33169,0,1313
21,33196,0,68
18,33196,0,971
4,33237,0,65
24,33238,0,115
33,33256,0,2783
48,33256,0,659
9,33266,0,75
35,33299,0,240
16,33346,0,125
5,33415,0.251572,795
48,33423,0,115
34,33427,0,2908
45,33431,0,2999
8,33450,0,1297
28,33451,0,254
32,33453,0.21692,1383
18,33501,0,253
21,33501,0.395257,253
16,33521,0,123
26,33524,0,1745
9,33539,0.904977,221
17,33540,0.251572,795
47,33543,0,354
24,33544,0,254
20,33546,0.339312,2063
34,33574,0,95
8,33601,0,99
26,33629,0,53
13,33642,0.406091,985
41,33700,0.0761615,1313
31,33701,0.251572,795
3,33702,0,1941
34,33706,0,80
39,33712,0,1581
1,33763,0,1609
7,33766,0,1358
26,33779,0,98
18,33806,0,253
14,33812,0.0729927,2740
25,33834,0,2997
21,33841,0,288
24,33850,0,254
34,33853,0,95
43,33879,0.0761615,1313
10,33891,0,2923
37,33938,0.239398,2924
9,33939,0,348
27,33956,0,1797
21,33967,0,74
34,34000,0,95
36,34125,0,1729
48,34134,0,659
28,34141,0,638
11,34153,0.588483,2379
12,34175,0,1383
9,34212,0,221
29,34240,0,2999
37,34244,0,254
43,34252,0,321
49,34262,0,2999
21,34272,0,253
17,34279,0,687
40,34279,0,2180
48,34301,0,115
1,34318,0,503
47,34390,0.880503,795
36,34431,0,254
26,34469,0,638
12,34510,0.706714,283
45,34514,0,1031
4,34546,0,1257
33,34547,0.322841,1239
6,34561,0.0686577,2913
21,34577,0,253
40,34585,0,254
30,34618,0,1971
18,34626,0,768
48,34636,0,283
42,34656,0,1632
12,34667,0,105
13,34679,0.203046,985
15,34687,0,1958
21,34704,0,75
1,34708,0,338
46,34713,0,1678
36,34737,0,254
10,34748,0,805
39,34748,0,984
23,34787,0,2052
12,34824,0,105
28,34831,0,638
16,34854,0,1281
39,34875,0,75
32,34877,0,1372
33,34887,0,288
49,34930,0,616
5,34938,0.067981,1471
12,34981,0,105
15,34992,0,253
11,35000,0,795
13,35017,0,286
46,35019,0.787402,254
36,35043,0,254
23,35060,0,221
41,35065,0,1313
16,35079,0,173
43,35099,0,795
2,35104,0,2873
12,35106,0,73
24,35159,0.0795545,1257
26,35159,0,638
39,35181,0,254
31,35195,0.0693481,1442
25,35199,0,1313
16,35205,0,74
47,35237,0.628931,795
12,35263,0,105
26,35264,0,53
32,35294,0,365
15,35324,0,280
46,35325,0,254
13,35355,0,286
0,35361,0,2999
4,35366,0,768
26,35369,0,53
46,35452,0,75
24,35499,0.347222,288
35,35507,0,2156
21,35524,0,768
28,35529,0.154799,646
1,35555,0,795
45,35597,0,1031
10,35605,0,805
19,35620,0,2767
22,35620,0.0361011,2770
21,35629,0,53
20,35661,0,2063
12,35669,0,354
42,35768,0,1060
14,35774,0,1910
4,35778,0,360
5,35785,0.251572,795
8,35802,0,2149
44,35805,0,2870
27,35805,0.166945,1797
20,35835,0,122
24,35839,0,288
11,35847,0,795
46,35858,0,354
45,35902,0,253
14,35935,0,109
38,35974,0,2780
16,36052,0,795
37,36078,0,1782
47,36084,0.125786,795
4,36094,0.378788,264
41,36101,0,984
32,36141,0,795
33,36178,0,1239
16,36178,0,74
48,36190,0,1502
45,36207,0,253
43,36211,0,1060
28,36219,0,638
20,36235,0,348
14,36241,0,254
46,36264,0,354
13,36264,0,857
29,36277,0,1985
16,36305,0,75
21,36327,0,646
46,36391,0,75
14,36402,0,109
0,36429,0,1016
16,36431,0,74
15,36436,0,1060
21,36447,0,68
10,36462,0,805
42,36479,0,659
44,36495,0,638
4,36506,0,360
22,36529,0,857
38,36536,0,510
23,36537,0,1425
35,36558,0,999
21,36564,0,65
25,36564,0,1313
7,36575,0,2757
3,36604,0,2850
0,36623,0,142
31,36630,0,1383
23,36645,0,56
8,36649,0.377358,795
46,36664,0,221
21,36681,0,65
38,36693,0,105
11,36694,0,795
27,36841,0,984
4,36853,0,295
18,36858,0,2180
33,36889,0,659
48,36901,0,659
28,36917,0,646
34,36954,0,2902
26,36955,0,1534
46,36970,0.393701,254
38,36999,0,254
21,37007,1.45985,274
36,37019,0.10395,1924
2,37082,0,1926
34,37086,0,80
12,37104,0,1383
1,37109,0,1502
21,37124,0,65
18,37163,0,253
42,37190,0,659
39,37218,0.906801,1985
25,37232,0,616
34,37233,0,95
6,37234,0.11446,2621
21,37244,0,68
4,37259,0,354
9,37263,0.0666889,2999
17,37268,0,2937
45,37290,0,1031
5,37308,0,1471
24,37322,0,1431
30,37337,0.112486,2667
21,37364,0,68
26,37367,0,360
34,37380,0,95
46,37382,0,360
17,37393,0,73
45,37416,0,74
5,37435,0,75
3,37451,0,795
41,37466,0,1313
26,37472,0,53
21,37484,0,68
39,37524,0,254
40,37530,0.138265,2893
9,37536,0,221
18,37550,0,335
4,37575,0,264
35,37609,0,999
45,37610,0,142
24,37662,0,288
21,37674,0,138
48,37724,0.648508,771
28,37737,0.130208,768
13,37741,0.0701754,1425
33,37742,0.124844,801
2,37772,0,638
21,37794,0,68
22,37842,0,1261
39,37864,0,288
13,37887,0,94
25,37891,0,607
35,37901,0,240
10,37939,0,1425
49,37981,0,2999
11,38027,0,1281
36,38047,0,976
33,38048,1.5748,254
46,38052,0,618
31,38065,0,1383
2,38110,0,286
1,38146,0,985
22,38148,0,254
32,38170,0,1977
37,38195,0.0968523,2065
14,38217,0,1763
13,38225,0,286
17,38229,0,784
29,38270,0,1941
4,38273,0,646
42,38273,0,1031
5,38282,0,795
37,38320,0,73
14,38378,0,109
29,38396,0,74
28,38435,0,646
49,38438,0,405
19,38439,0,2767
20,38445,0,2158
22,38454,0,254
33,38460,3.33333,360
21,38484,0,638
24,38509,0,795
47,38515,0,2379
44,38524,0,1977
1,38536,0,338
15,38540,0,2052
48,38547,0,771
25,38559,0,616
25,38664,3.77358,53
8,38686,0,1985
45,38693,0,1031
10,38747,0,756
22,38760,1.9685,254
16,38862,0,2379
49,38895,0,405
40,38917,0,1335
47,38921,0,354
1,38950,0,362
35,38952,0,999
45,38998,0.395257,253
43,39033,0.108303,2770
17,39076,0.251572,795
35,39102,0,98
19,39106,0,615
28,39133,0,646
44,39183,0,607
47,39227,0,254
12,39325,0,2169
49,39352,0,405
3,39444,0,1941
23,39454,0,2757
7,39546,0,2919
10,39555,0,756
40,39585,0,616
32,39605,0,1383
38,39618,0,2567
42,39638,0,1313
15,39641,0.0953289,1049
12,39660,0.706714,283
7,39663,0,65
0,39674,0,2999
18,39782,0,2180
1,39797,0,795
5,39805,0,1471
30,39809,0,2420
10,39813,0,206
28,39831,0,646
43,39890,0,805
27,39892,0.133378,2999
39,39901,0,1985
24,39951,0,1390
44,39960,0,725
7,39989,0,274
36,40023,0,1924
45,40081,0,1031
2,40088,0,1926
7,40100,0,59
35,40153,0,999
23,40165,0,659
38,40180,0,510
6,40199,0.446275,2913
49,40199,0,795
7,40217,0,65
3,40252,0,756
23,40273,0,56
40,40275,0,638
24,40291,0,288
42,40328,0,638
34,40334,0,2902
29,40389,0,1941
26,40424,0,2900
41,40431,0,2913
37,40437,0.242131,2065
35,40445,0,240
33,40453,0.10304,1941
49,40475,0,224
34,40484,0,98
38,40486,0,254
7,40509,0,240
28,40529,0,646
20,40560,0.290839,2063
48,40579,0,1980
9,40587,0.100033,2999
24,40631,0,288
1,40644,0,795
5,40652,0,795
3,40658,0,354
20,40707,0,95
25,40709,0.0501756,1993
8,40723,0.453401,1985
48,40746,0,115
7,40835,0,274
33,40865,0,360
45,40928,0.377358,795
49,40932,0,405
46,41019,0,2915
31,41045,0.068306,2928
49,41048,0,64
48,41052,0,254
11,41078,0,2999
12,41095,0,1383
26,41114,0,638
18,41147,0,1313
14,41170,0,2740
42,41175,0,795
4,41225,0.137931,2900
45,41233,0,253
13,41263,0.100469,2986
46,41325,0,254
38,41333,0,795
31,41334,0,237
26,41408,0,242
20,41461,0,702
5,41499,0,795
12,41501,0,354
21,41535,0,2999
13,41569,0,254
17,41584,0.325733,2456
46,41631,0,254
16,41633,0,2719
20,41635,0,122
4,41637,0,360
2,41643,0,1503
17,41711,0,75
15,41745,0.146199,2052
34,41775,0,1239
22,41808,0.166889,2996
8,41812,0.096432,1037
2,41817,0,122
21,41861,0,274
11,41863,0.272851,733
34,41922,0,95
9,41952,0,1313
46,41957,0,274
48,41961,0.583431,857
13,41975,0,354
21,41988,1.33333,75
11,41990,0,75
36,41999,0,1924
38,42044,0,659
18,42056,0,857
19,42079,0,2921
32,42104,0,2447
48,42138,0,125
31,42181,0,795
38,42194,0,98
3,42198,0.0672043,1488
1,42198,0,1502
45,42218,0,933
27,42238,0.784656,2294
47,42245,0,2966
48,42255,0,65
42,42287,0.0943396,1060
36,42305,0,254
21,42314,0,274
18,42361,0,253
27,42365,0,75
23,42377,0.0487329,2052
16,42385,0,700
5,42408,0,857
49,42409,0,1309
21,42441,0,75
1,42504,0,254
30,42528,0,2667
0,42531,0,2805
45,42534,1.89394,264
24,42540,0,1857
21,42568,0,75
5,42602,0,142
37,42628,0,2139
47,42651,0,354
22,42655,0,795
33,42682,0,1765
28,42697,0,2116
43,42712,0,2770
38,42756,0,510
10,42759,0,2894
9,42799,0.251572,795
13,42822,1.00629,795
44,42827,0,2815
15,42846,0,1049
39,42855,0,2902
24,42880,0,288
12,42936,0.361533,1383
42,42977,0.15674,638
12,43065,0,77
9,43072,0,221
33,43094,0,360
6,43164,0.137315,2913
32,43171,0,1015
41,43193,0.0738007,2710
18,43194,0,781
24,43220,0.347222,288
40,43220,0.138265,2893
16,43242,0,805
46,43248,0.161421,1239
34,43287,0.152323,1313
38,43318,0,510
9,43345,0,221
45,43381,0,795
29,43382,0,2941
28,43387,0,638
23,43400,0,971
36,43406,0,1049
35,43448,0,2951
38,43468,0,98
9,43472,0,75
13,43520,0.619195,646
9,43599,0,75
10,43616,0.248447,805
38,43618,0,98
25,43632,0.31348,2871
7,43644,0,2757
44,43674,0,795
42,43688,0,659
20,43750,0.145419,2063
45,43828,0,395
9,43872,0,221
6,43875,0,659
40,43888,0,616
15,43897,0,999
25,43958,0,274
5,44002,0,1348
32,44018,0,795
45,44022,0,142
11,44027,0,1985
1,44058,0,1502
25,44063,0,53
9,44145,0,221
31,44174,0,1941
38,44180,0,510
40,44194,0,254
17,44219,0.0407166,2456
14,44221,0.333444,2999
3,44235,0.201511,1985
5,44294,0,240
26,44314,0,2854
13,44367,0,795
5,44420,0,74
10,44424,0,756
36,44434,0.307377,976
45,44444,0,370
49,44454,0,1993
12,44500,0,1383
35,44503,0.0997009,1003
4,44589,0.0344828,2900
15,44608,0,659
18,44645,0,1399
34,44652,0,1313
6,44683,0,756
16,44707,0,1413
26,44726,0,360
27,44732,0.12959,2315
10,44743,0,267
8,44753,0.0346141,2889
46,44788,0,1488
2,44798,0.204848,2929
42,44800,0.660377,1060
48,44806,0,2499
35,44813,0,258
26,44831,0,53
27,44857,1.36986,73
32,44865,0.503145,795
39,44892,0.151134,1985
19,44898,0,2767
2,44975,0,125
27,44982,0,73
40,45041,0,795
14,45043,0,770
3,45043,0,756
13,45214,0,795
5,45267,0,795
21,45279,0,2659
45,45291,0,795
49,45301,0,795
24,45335,0,2063
28,45360,0,1921
15,45416,0,756
42,45459,0,607
23,45504,0.146199,2052
0,45521,0.0680735,2938
16,45554,0,795
30,45579,0,2999
8,45600,0,795
37,45604,0.0683995,2924
31,45609,0,1383
1,45612,0,1502
20,45621,0,1819
45,45626,0,283
43,45626,0,2862
48,45659,0,801
47,45669,0.0337154,2966
22,45703,0,2996
32,45893,0.102459,976
36,45929,0,1443
26,45932,0,1049
12,45935,0.506146,1383
45,45942,0,264
19,45964,0,1014
10,45988,0.419111,1193
44,45992,0,2266
1,46002,0,338
22,46009,0.393701,254
34,46017,0.53313,1313
13,46022,0.925926,756
46,46079,0,1239
19,46089,6.84932,73
17,46090,0.109951,1819
30,46107,0,476
33,46111,0,2965
5,46114,0.503145,795
29,46133,0,2699
45,46136,0,142
49,46148,0.125786,795
44,46186,0,142
41,46196,0,2951
33,46231,0,68
39,46282,0.0747384,1338
43,46294,0,616
34,46323,0,254
2,46340,0,1313
7,46346,0,2650
45,46452,0,264
34,46455,0,80
31,46456,0,795
11,46458,0,2379
48,46482,0,771
47,46516,0.377358,795
7,46520,0,122
23,46527,0,971
11,46569,0,59
42,46571,0,1060
3,46583,0.268817,1488
43,46610,0,264
26,46622,0,638
7,46637,0,65
33,46643,0,360
32,46740,0,795
46,46761,0,630
43,46784,0,122
5,46825,0.151745,659
13,46830,0.26455,756
44,46845,0,607
1,46849,0,795
8,46879,0.244499,1227
43,46901,0,65
45,46909,0,405
1,46974,0,73
23,46977,0,398
49,46995,0,795
16,47025,0.281889,1419
7,47049,0,360
19,47055,0,914
12,47086,0.0909918,1099
46,47087,0,274
29,47109,0,924
25,47112,0,2997
5,47136,0,259
30,47143,0,984
38,47144,0.240385,2912
9,47169,0,2972
40,47175,0.720461,2082
21,47256,0,1925
29,47284,0,123
38,47294,0,98
33,47302,0,607
5,47313,0,125
27,47328,0.392328,2294
11,47354,0.95498,733
6,47356,0,2621
46,47401,0,262
28,47412,0,2000
12,47421,0,283
22,47460,0,1399
19,47467,0.555556,360
40,47481,0,254
20,47492,0,1819
25,47518,0,354
15,47520,0.389864,2052
4,47541,0.0689655,2900
21,47582,0,274
47,47584,0.0984252,1016
32,47587,0.125786,795
18,47589,0,2892
5,47619,0,254
45,47620,0,659
13,47638,0,756
28,47642,0,178
11,47694,0,288
30,47705,0,510
33,47708,0,354
22,47766,0,254
11,47805,0,59
35,47816,0,2951
1,47821,0,795
24,47843,0,2456
21,47844,0,210
16,47872,0.125786,795
7,47896,0,795
36,47905,0,1924
21,47961,0,65
31,48012,0,1504
7,48013,0,65
9,48016,0,795
10,48019,0,1979
14,48050,0,2955
33,48120,0,360
3,48123,0,1488
24,48183,0,288
6,48203,0,795
1,48211,0,338
18,48258,0,617
9,48289,0,221
29,48301,0,965
19,48314,0,795
39,48319,0.201511,1985
10,48345,0,274
0,48378,0.0713012,2805
1,48389,0,126
14,48423,0,321
28,48462,0,768
9,48466,0,125
5,48528,0,857
25,48554,0,984
37,48580,0,2924
11,48590,0.545703,733
17,48598,0.447883,2456
26,48659,0.201511,1985
13,48675,0,985
10,48685,0,288
32,48689,0,1050
